"filename", "language", "HTML", "XML", "JavaScript", "CSS", "JSON", "Markdown", "pip requirements", "Python", "comment", "blank", "total"
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\cite.htm", "HTML", 128, 0, 0, 0, 0, 0, 0, 0, 1, 14, 143
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\css\attributes.css", "CSS", 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\css\popup.css", "CSS", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\del.htm", "HTML", 148, 0, 0, 0, 0, 0, 0, 0, 1, 14, 163
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\editor_plugin.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\editor_plugin_src.js", "JavaScript", 0, 0, 105, 0, 0, 0, 0, 0, 14, 13, 132
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\ins.htm", "HTML", 148, 0, 0, 0, 0, 0, 0, 0, 1, 14, 163
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\js\abbr.js", "JavaScript", 0, 0, 15, 0, 0, 0, 0, 0, 9, 5, 29
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\js\acronym.js", "JavaScript", 0, 0, 15, 0, 0, 0, 0, 0, 9, 5, 29
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\js\attributes.js", "JavaScript", 0, 0, 83, 0, 0, 0, 0, 0, 12, 17, 112
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\js\cite.js", "JavaScript", 0, 0, 15, 0, 0, 0, 0, 0, 9, 5, 29
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\js\del.js", "JavaScript", 0, 0, 38, 0, 0, 0, 0, 0, 9, 7, 54
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\js\element_common.js", "JavaScript", 0, 0, 170, 0, 0, 0, 0, 0, 22, 38, 230
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\js\ins.js", "JavaScript", 0, 0, 38, 0, 0, 0, 0, 0, 9, 7, 54
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\plugins\xhtmlxtras\langs\en_dlg.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\about.htm", "HTML", 45, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\anchor.htm", "HTML", 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\charmap.htm", "HTML", 53, 0, 0, 0, 0, 0, 0, 0, 1, 2, 56
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\color_picker.htm", "HTML", 58, 0, 0, 0, 0, 0, 0, 0, 3, 10, 71
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\editor_template.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\editor_template_src.js", "JavaScript", 0, 0, 1089, 0, 0, 0, 0, 0, 91, 311, 1491
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\image.htm", "HTML", 78, 0, 0, 0, 0, 0, 0, 0, 0, 3, 81
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\js\about.js", "JavaScript", 0, 0, 52, 0, 0, 0, 0, 0, 1, 21, 74
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\js\anchor.js", "JavaScript", 0, 0, 43, 0, 0, 0, 0, 0, 1, 13, 57
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\js\charmap.js", "JavaScript", 0, 0, 327, 0, 0, 0, 0, 0, 18, 19, 364
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\js\color_picker.js", "JavaScript", 0, 0, 275, 0, 0, 0, 0, 0, 2, 69, 346
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\js\image.js", "JavaScript", 0, 0, 194, 0, 0, 0, 0, 0, 7, 53, 254
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\js\link.js", "JavaScript", 0, 0, 123, 0, 0, 0, 0, 0, 4, 33, 160
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\js\source_editor.js", "JavaScript", 0, 0, 61, 0, 0, 0, 0, 0, 1, 17, 79
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\langs\en.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\langs\en_dlg.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\shortcuts.htm", "HTML", 44, 0, 0, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\default\content.css", "CSS", 0, 0, 0, 46, 0, 0, 0, 0, 1, 4, 51
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\default\dialog.css", "CSS", 0, 0, 0, 95, 0, 0, 0, 0, 11, 13, 119
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\default\ui.css", "CSS", 0, 0, 0, 190, 0, 0, 0, 0, 15, 15, 220
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content.css", "CSS", 0, 0, 0, 4, 0, 0, 0, 0, 24, 3, 31
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content_base.css", "CSS", 0, 0, 0, 41, 0, 0, 0, 0, 6, 9, 56
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content_documentstructure.css", "CSS", 0, 0, 0, 66, 0, 0, 0, 0, 2, 5, 73
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content_documentstructure_cs.css", "CSS", 0, 0, 0, 12, 0, 0, 0, 0, 2, 4, 18
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content_documentstructure_de.css", "CSS", 0, 0, 0, 12, 0, 0, 0, 0, 2, 3, 17
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content_documentstructure_en.css", "CSS", 0, 0, 0, 12, 0, 0, 0, 0, 2, 3, 17
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content_documentstructure_pl.css", "CSS", 0, 0, 0, 12, 0, 0, 0, 0, 2, 4, 18
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content_grid.css", "CSS", 0, 0, 0, 52, 0, 0, 0, 0, 19, 15, 86
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\content_typography.css", "CSS", 0, 0, 0, 64, 0, 0, 0, 0, 25, 13, 102
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\customized.css", "CSS", 0, 0, 0, 7, 0, 0, 0, 0, 11, 4, 22
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\dialog.css", "CSS", 0, 0, 0, 21, 0, 0, 0, 0, 28, 6, 55
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\grappelli\ui.css", "CSS", 0, 0, 0, 404, 0, 0, 0, 0, 53, 76, 533
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\highcontrast\content.css", "CSS", 0, 0, 0, 23, 0, 0, 0, 0, 0, 2, 25
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\highcontrast\dialog.css", "CSS", 0, 0, 0, 83, 0, 0, 0, 0, 11, 13, 107
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\highcontrast\ui.css", "CSS", 0, 0, 0, 78, 0, 0, 0, 0, 12, 17, 107
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\o2k7\content.css", "CSS", 0, 0, 0, 44, 0, 0, 0, 0, 1, 4, 49
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\o2k7\dialog.css", "CSS", 0, 0, 0, 95, 0, 0, 0, 0, 11, 13, 119
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\o2k7\ui.css", "CSS", 0, 0, 0, 193, 0, 0, 0, 0, 15, 15, 223
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\o2k7\ui_black.css", "CSS", 0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 8
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\skins\o2k7\ui_silver.css", "CSS", 0, 0, 0, 4, 0, 0, 0, 0, 1, 1, 6
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\advanced\source_editor.htm", "HTML", 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\simple\editor_template.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\simple\editor_template_src.js", "JavaScript", 0, 0, 57, 0, 0, 0, 0, 0, 13, 14, 84
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\simple\langs\en.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\simple\skins\default\content.css", "CSS", 0, 0, 0, 20, 0, 0, 0, 0, 1, 5, 26
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\simple\skins\default\ui.css", "CSS", 0, 0, 0, 21, 0, 0, 0, 0, 6, 6, 33
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\simple\skins\o2k7\content.css", "CSS", 0, 0, 0, 13, 0, 0, 0, 0, 1, 4, 18
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\themes\simple\skins\o2k7\ui.css", "CSS", 0, 0, 0, 24, 0, 0, 0, 0, 6, 6, 36
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\tiny_mce.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\tiny_mce_popup.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 5
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\tiny_mce_src.js", "JavaScript", 0, 0, 13458, 0, 0, 0, 0, 0, 1610, 3967, 19035
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\utils\editable_selects.js", "JavaScript", 0, 0, 48, 0, 0, 0, 0, 0, 9, 14, 71
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\utils\form_utils.js", "JavaScript", 0, 0, 146, 0, 0, 0, 0, 0, 12, 53, 211
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\utils\mctabs.js", "JavaScript", 0, 0, 111, 0, 0, 0, 0, 0, 15, 36, 162
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce\jscripts\tiny_mce\utils\validate.js", "JavaScript", 0, 0, 176, 0, 0, 0, 0, 0, 22, 55, 253
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\grappelli\tinymce_setup\tinymce_setup.js", "JavaScript", 0, 0, 76, 0, 0, 0, 0, 0, 49, 22, 147
"c:\Users\User\Desktop\django-aiogram-bot\staticfiles\tilda\tilda-blocks-page29693562.min.css@t=1660664639.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\admin\stats.html", "HTML", 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\User\Desktop\django-aiogram-bot\templates\django\contrib\admin\stats.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\User\Desktop\django-aiogram-bot\templates\index.html", "HTML", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\__1.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\__16.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\__20.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\css2.css", "CSS", 0, 0, 0, 196, 0, 0, 0, 0, 28, 1, 225
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\jquery-1.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 2, 1, 6
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\lazyload-1.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\template_illustratio.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\template_illustratio_002.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\template_illustratio_003.svg", "XML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-blocks-page29693562.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-blocks-page29693562.js", "JavaScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-events-1.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-fallback-1.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-forms-1.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-forms-1.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-grid-3.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-menu-1.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-scripts-3.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-stat-1.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-zero-1.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\django-aiogram-bot\templates\lending_files\tilda-zero-forms-1.js", "JavaScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 61
"c:\Users\User\Desktop\django-aiogram-bot\templates\templates\lending.html", "HTML", 181, 0, 0, 0, 0, 0, 0, 0, 1, 2, 184
"Total", "-", 7724, 200, 76507, 8654, 72, 44, 6, 3719, 14661, 22587, 134174
